id,Hardness
10727,4.258608391136024
10728,3.056016603131228
10729,5.249538067677377
10730,5.272683252530494
10731,4.509471960769696
10732,3.4537707125287067
10733,2.767182358084271
10734,5.272394639605392
10735,5.329907397811082
10736,5.80434486410854
10737,4.951334003997945
10738,5.290028570308326
10739,3.2070165429123034
10740,2.921147006978789
10741,4.587126826329856
10742,3.9756122542167773
10743,4.039245529413112
10744,4.749951933551908
10745,4.874591648522171
10746,5.862797854720206
10747,5.869231572694105
10748,5.666948553135963
10749,4.819104389918655
10750,4.680900393335737
10751,5.488405796815304
10752,4.591172660809761
10753,4.902134372374396
10754,4.8150348899051005
10755,4.784917041212179
10756,3.8458844912969568
10757,4.686222568046962
10758,5.786378481237087
10759,4.417491332692766
10760,5.792548078418491
10761,5.720620452927147
10762,5.337643141409302
10763,5.786512792427706
10764,5.564916103733728
10765,3.707050642380729
10766,5.4741050190219145
10767,4.126855903783952
10768,5.331700835345879
10769,4.906440385905154
10770,5.337682917021844
10771,2.224410349333544
10772,5.810349264773645
10773,3.5351303635627627
10774,5.628931536286313
10775,5.238274734691867
10776,4.902000981109994
10777,4.33815670011855
10778,5.575275232241177
10779,5.943156500948903
10780,5.132310857109927
10781,5.270525401358248
10782,5.116415360979457
10783,4.215775284524444
10784,5.400470445855186
10785,5.462322633634582
10786,5.677322020199764
10787,5.762976176446081
10788,5.327717847051055
10789,5.910669254937593
10790,3.7224858547658073
10791,5.937962425051753
10792,5.770578535542214
10793,4.508924176566785
10794,5.273403867041067
10795,5.580302458160042
10796,5.816735692630898
10797,5.65870602877809
10798,5.623842290890723
10799,4.88664792297814
10800,4.061414085971488
10801,5.726103457481749
10802,5.421121234226508
10803,5.81486226735449
10804,5.552739295477689
10805,5.865263664889744
10806,5.814228361302208
10807,5.818879685945287
10808,4.670031133287239
10809,2.0139839570586915
10810,4.234167072374941
10811,6.022432250969052
10812,4.53598477501734
10813,5.211485565821624
10814,5.685937249142903
10815,2.280157901108619
10816,5.3016363733263026
10817,5.2963709338848375
10818,4.7622156848737625
10819,5.895706390402854
10820,5.21997900500761
10821,2.374496873238664
10822,2.2595263097018785
10823,4.788159031396917
10824,5.79484865952228
10825,5.778884592986608
10826,3.920739914642798
10827,5.585148396114542
10828,2.4473760173105465
10829,5.276006513910656
10830,5.89503774891341
10831,5.418701050184234
10832,5.808456338081307
10833,5.637016635904899
10834,5.670981592094708
10835,4.6485285495066595
10836,5.921647459060687
10837,5.333732057872285
10838,4.627950282537883
10839,5.022365918725535
10840,5.185998561661861
10841,5.829395555916415
10842,5.5386782539245125
10843,4.073857130170145
10844,4.331750950281131
10845,5.228039791542905
10846,5.204998794521808
10847,5.711376756154237
10848,5.253225588947681
10849,5.137064680814421
10850,5.605899990488025
10851,3.5977060600612996
10852,4.433675470644193
10853,4.5393652648161105
10854,4.526534817542131
10855,4.44042623355232
10856,5.6359386864246925
10857,5.483471868432085
10858,5.535448123386955
10859,5.744067609280829
10860,5.762012601643238
10861,5.143611887227457
10862,4.948581359578154
10863,3.7917959945573023
10864,5.376515695569944
10865,5.7879990064755615
10866,5.7912460636234755
10867,4.346789856705743
10868,5.6034283031652805
10869,4.589109158126386
10870,5.216908312904398
10871,5.804290424545609
10872,4.142575227700464
10873,4.538183807438548
10874,5.77395895247319
10875,5.799844945420677
10876,5.487457135555385
10877,4.695634815931264
10878,6.056913122479468
10879,5.893980296950874
10880,3.2214211025638213
10881,4.6097335811078555
10882,4.240003023949237
10883,5.64172402163312
10884,3.288837585850162
10885,5.622197949439653
10886,2.4734046932792255
10887,4.539442970975795
10888,5.824962902574187
10889,5.921793794817999
10890,5.198494452517558
10891,4.034149272238454
10892,5.795026986373953
10893,2.2995233004285525
10894,5.710917454756197
10895,5.2204696907477475
10896,2.700361867606193
10897,5.24356635273949
10898,5.787821775979439
10899,4.101927356217326
10900,5.870245892330964
10901,5.4702347058060266
10902,4.563903876712388
10903,3.402504025090306
10904,5.018903267457604
10905,5.7006809474108024
10906,4.148942799282917
10907,5.2367832545602235
10908,5.2834077162088136
10909,6.196972544359023
10910,5.3775883459522476
10911,4.68760766033295
10912,5.714668861790624
10913,4.35615319927088
10914,5.937905110243804
10915,4.631416750022346
10916,4.157783027762032
10917,5.8048054444693875
10918,5.08119701430673
10919,4.188344438425444
10920,5.287962999759977
10921,4.294429991484249
10922,3.067156078692617
10923,5.573571847078603
10924,5.7698131818118945
10925,5.7741941021679
10926,5.627259214739693
10927,4.493713397398196
10928,2.2985250189541766
10929,3.826610765028542
10930,5.344388358074021
10931,2.335019578628142
10932,5.258116708082229
10933,5.774436242067344
10934,5.522809620149928
10935,5.271863082726648
10936,4.084317835233194
10937,5.212731645916437
10938,3.989024288943931
10939,5.273223691539693
10940,5.795781872016194
10941,5.354626123623516
10942,5.3089533621353615
10943,5.647145371476482
10944,5.324896428895621
10945,5.255074912193625
10946,5.716576331992333
10947,4.991999950212172
10948,5.322729498800092
10949,3.489198345279932
10950,4.475199405523035
10951,4.437188056030374
10952,5.409280149851883
10953,3.938863824179598
10954,5.828317349233153
10955,5.877629772079564
10956,5.8443748770754205
10957,5.230699000574311
10958,5.245049492647593
10959,5.269522489794724
10960,4.136981797063694
10961,5.933354320908506
10962,4.670213724645256
10963,4.2452438167721835
10964,5.134646241784321
10965,5.84090182320989
10966,5.642833698445273
10967,4.7505444974027755
10968,5.7741894574793005
10969,3.9457266028961993
10970,4.40089800359346
10971,5.856982125354692
10972,4.507617253314319
10973,5.849700740091189
10974,5.215431095563822
10975,2.223934160057887
10976,4.777338380765233
10977,5.38527414626177
10978,5.140393076313255
10979,4.359598382647472
10980,5.803497217359999
10981,5.854101213333276
10982,5.5069002639664975
10983,4.189342216317415
10984,5.265130652516064
10985,3.704421748816521
10986,5.593251671551264
10987,5.7091775802854965
10988,5.110564719311271
10989,4.375820464877059
10990,4.3059451002629645
10991,4.243768076819333
10992,4.336320541399651
10993,4.078639202192048
10994,5.77345470245056
10995,5.045370909082746
10996,5.807885593075516
10997,5.788537937274519
10998,4.851608559438867
10999,5.012033708874956
11000,5.632726850687134
11001,5.629891392016917
11002,2.45764258506963
11003,5.116689481698362
11004,5.143937333993996
11005,3.920816592776159
11006,5.279364724018942
11007,5.808876751878496
11008,5.208233468747167
11009,4.965001129893347
11010,5.19719909276593
11011,5.826806433217767
11012,5.585568109826866
11013,4.811270960624251
11014,5.79306142372999
11015,5.774212693514631
11016,5.74436163059678
11017,5.619915907193139
11018,5.298216801779038
11019,4.509981758817238
11020,5.238330216789489
11021,5.624371104576179
11022,4.548390134364023
11023,4.70612434275285
11024,5.737611763985193
11025,6.034023915680029
11026,4.312943031653576
11027,3.9484002085338954
11028,5.408394805450862
11029,2.0722209573931774
11030,3.3810427071896263
11031,5.1777751821302225
11032,3.9509159305112975
11033,4.784121561229276
11034,3.535222203470916
11035,5.437903077198824
11036,5.209187633871203
11037,5.010377645585621
11038,5.46466801810461
11039,5.35996099990256
11040,4.6360623583685605
11041,5.273231033258851
11042,2.29522716629912
11043,2.986394119584763
11044,4.67998648026165
11045,5.2274653638475534
11046,2.29746530882394
11047,4.503061502976298
11048,5.667753051387612
11049,5.787359652877324
11050,3.817017518905503
11051,5.288992534193284
11052,2.884188019060819
11053,5.226697319725801
11054,4.312669709309752
11055,5.887945339039107
11056,5.730519300648679
11057,5.257156058637772
11058,5.572973784521833
11059,5.917086185786232
11060,4.135940505947383
11061,5.5961776766499005
11062,5.071782239713764
11063,5.522623343074088
11064,5.800609575810578
11065,5.329773910919457
11066,5.194511051660161
11067,5.8676558760345525
11068,5.408108895587245
11069,5.0581084269185475
11070,5.617329330158768
11071,5.425199515481228
11072,3.3300798050380904
11073,5.109816115094418
11074,5.80736828722879
11075,4.3774090966285755
11076,5.995591548909301
11077,4.629407902716516
11078,5.009587731118778
11079,5.46793704114744
11080,3.665979791266732
11081,5.248521728841892
11082,4.800232563258034
11083,4.686080810686815
11084,5.542836698355817
11085,5.203095750507233
11086,4.251651157068373
11087,5.805911660135051
11088,2.6768888326540137
11089,4.467468156371073
11090,5.650736549776834
11091,2.5171427155190953
11092,4.484058674042623
11093,5.1991714410345065
11094,4.402330506141915
11095,4.95983414729116
11096,5.6583099374484025
11097,4.323404378442367
11098,5.7191846123459396
11099,5.807103092836072
11100,5.59806685358744
11101,5.190831824570379
11102,5.811135364668902
11103,5.769616030667963
11104,5.741187581438426
11105,5.323226776415132
11106,5.79074430356983
11107,5.876003873240389
11108,5.254667700711979
11109,5.3755743225885695
11110,5.234173062043843
11111,4.926464164396661
11112,4.919692290838638
11113,5.221385157257093
11114,6.0066682646112
11115,5.1737297633233394
11116,5.307779940863684
11117,5.413490338337513
11118,5.755600570739584
11119,5.678676301218672
11120,5.022816398906009
11121,4.94718354544157
11122,4.956909098991807
11123,3.6361378061271528
11124,5.30137732876522
11125,5.025788768675726
11126,4.052139971615624
11127,4.813062359610803
11128,5.35011392111912
11129,5.760627525423452
11130,5.0776429069210565
11131,4.195523490759223
11132,3.3759063080299345
11133,5.523140544325905
11134,5.573339760865335
11135,5.397413767207496
11136,5.773365654200646
11137,5.627079577103233
11138,5.705551743600198
11139,5.70541201931681
11140,4.390860745000059
11141,5.730354334682358
11142,5.302349559380799
11143,5.266627723587326
11144,3.4442156635544583
11145,3.688790724525384
11146,4.865645051121145
11147,5.653057538507226
11148,3.431411013158698
11149,5.320250775855071
11150,5.375522974001268
11151,4.7423034580001415
11152,4.502520205094239
11153,5.6860032192375485
11154,3.4991916542800174
11155,5.555158191691682
11156,4.574766892626402
11157,5.081483138293369
11158,5.625229640568093
11159,4.969511851553241
11160,4.706736424622615
11161,5.339073989164779
11162,5.3690613397827205
11163,5.182426586871071
11164,5.663835665202219
11165,4.415117940009045
11166,5.329070023365897
11167,5.674861509027572
11168,4.957465956106731
11169,5.8263528540718434
11170,6.250587151411903
11171,5.229489263569016
11172,5.4378590623908485
11173,4.323985011864867
11174,5.642001890251091
11175,5.9212091652203505
11176,5.169615967608714
11177,5.6364934371820965
11178,4.434247500499651
11179,4.186023769107824
11180,5.676116068078205
11181,5.182610305551005
11182,5.2507926699250556
11183,5.8016452447931615
11184,5.218420776103904
11185,5.355376298264119
11186,5.8900695226092585
11187,5.468439181561607
11188,4.960801382227717
11189,3.988053504230809
11190,3.922370273695968
11191,4.606697276739977
11192,4.429089185933034
11193,5.727845005542465
11194,4.472506194404449
11195,5.192520568383554
11196,5.272501657067212
11197,4.884437888951579
11198,4.314436391732353
11199,5.169952395402059
11200,5.348541428455711
11201,4.371998607098959
11202,5.214917483109183
11203,2.4921992719309163
11204,5.309726463725433
11205,5.218442399907833
11206,4.793944736270868
11207,5.779803863962835
11208,5.029088620415432
11209,5.397419361259441
11210,5.636426676097784
11211,5.612052344462443
11212,4.36978688790345
11213,2.6124880986385772
11214,4.46701740963881
11215,5.718176650497384
11216,4.516487541544077
11217,5.514825723781504
11218,5.800824386850331
11219,3.0237719707685047
11220,2.0440745738790556
11221,4.517158040515416
11222,5.695026112523519
11223,5.369041296910618
11224,5.644552886005609
11225,5.458608929266173
11226,5.257574421215019
11227,4.989100137484706
11228,5.815530793472188
11229,4.635465615017905
11230,5.711406023703262
11231,5.7366965378294115
11232,3.0638624564919668
11233,4.320445742743145
11234,5.834086307119955
11235,4.392562470650777
11236,5.208112721377534
11237,5.6385308686546445
11238,2.6097661958087577
11239,5.372325786125244
11240,5.65675310705332
11241,3.897203573222854
11242,4.207448561838084
11243,5.6826931697551295
11244,5.773436385660606
11245,4.259976958742205
11246,5.232432164955816
11247,2.306765965452377
11248,5.2544336026615
11249,2.4426379483072775
11250,4.963870722143913
11251,5.648767673167336
11252,5.401393702345387
11253,5.508559248786809
11254,5.524202684528955
11255,5.663186598214969
11256,5.5858709903428725
11257,5.830854807355738
11258,3.192112950165126
11259,5.137976785754216
11260,4.10628672997389
11261,5.839219661012905
11262,5.512840060308466
11263,3.9949802260210734
11264,5.432258959011419
11265,5.645924737722262
11266,5.23009507329302
11267,2.993204056651708
11268,4.351263796987167
11269,5.285341602184959
11270,5.75553040321773
11271,5.485707314000866
11272,3.8641872236723733
11273,3.2160465923937647
11274,5.769742627405199
11275,5.7948522446314445
11276,4.733513738316589
11277,4.184095115336052
11278,4.275130815842628
11279,5.700899013332367
11280,4.556747616369558
11281,5.598107653948768
11282,5.786525385680512
11283,5.619872600173216
11284,5.839995544072462
11285,5.75388401146019
11286,5.655035864291266
11287,4.832261691425484
11288,5.694136483269361
11289,4.362555388510601
11290,5.23330317764998
11291,4.4463082090069275
11292,3.9503738526643826
11293,5.743977557926293
11294,5.203960529064252
11295,5.612337566634377
11296,5.762313692588812
11297,5.189672385506235
11298,5.83961001754921
11299,5.769908641933508
11300,2.2907961969693753
11301,3.8094861123124177
11302,5.665840745902492
11303,4.942299117435876
11304,5.334753760497001
11305,3.8292637152382785
11306,5.802462113608873
11307,5.829727493963066
11308,5.230378492368179
11309,2.6999297642438034
11310,5.784564456919988
11311,3.672911018236155
11312,2.4105036059440454
11313,4.962179701709071
11314,5.679031121049897
11315,5.806684276666303
11316,2.5691748715779674
11317,5.244822097856675
11318,4.1079340509531175
11319,2.9356282637802638
11320,5.716813604433298
11321,5.897229661399777
11322,5.703326250071031
11323,3.9503419441858374
11324,2.3053439272633947
11325,6.2273218877681895
11326,5.788505622003786
11327,3.807524199400125
11328,5.877774559089145
11329,2.259765005253599
11330,5.76705483477458
11331,5.573920406328098
11332,5.388479694209219
11333,5.412140472225697
11334,5.811160607491265
11335,5.243150297793857
11336,3.813388928255175
11337,4.030803665611265
11338,3.431529425745951
11339,5.730173726279863
11340,5.8039999934909225
11341,4.9326119863657105
11342,5.6483312662047265
11343,3.7898114825143527
11344,5.603627889423841
11345,5.176814364640846
11346,5.059838253194426
11347,5.594655636981966
11348,4.529286711387963
11349,3.9824493339019638
11350,5.630929882767122
11351,4.467525334889895
11352,3.8728573392836347
11353,2.147367658809288
11354,2.263533978263138
11355,5.494042617601199
11356,5.666360810746789
11357,6.023609706890865
11358,5.195411906661094
11359,5.599109125538552
11360,5.451136586385722
11361,5.823284302680818
11362,5.047061252263705
11363,5.658088775398461
11364,3.3823408697725355
11365,4.523995941081036
11366,5.836521095632053
11367,4.917490985690903
11368,4.233490835858432
11369,5.704982336791593
11370,4.296452732379732
11371,3.906614758916746
11372,5.941486698260139
11373,5.329304998993647
11374,5.639824436745702
11375,5.683350802343295
11376,4.7834271273164255
11377,5.686567260431703
11378,4.295518693843553
11379,4.94063011173027
11380,5.703085595941765
11381,4.492453572020231
11382,6.2204742949998675
11383,5.383222550913173
11384,4.105348556192739
11385,5.724697046642227
11386,4.929320003191297
11387,5.863425184410094
11388,5.811029203384322
11389,5.233193110337356
11390,5.540104371799462
11391,3.9501904980202616
11392,5.266258143478928
11393,5.255500907193249
11394,5.441667913387393
11395,4.641286068698783
11396,4.682124263215068
11397,5.792869306810411
11398,5.100356353207706
11399,5.784651111244287
11400,5.807766692898015
11401,4.407370790399914
11402,5.30674431389563
11403,5.129379013212628
11404,5.592495557212988
11405,5.664934438385426
11406,5.663062882452751
11407,5.643139630892702
11408,5.145262146214904
11409,3.7855229785706124
11410,4.711011860834022
11411,6.2104895945713
11412,5.052892567650085
11413,4.1376360858784365
11414,5.060069840192169
11415,4.980141472614737
11416,5.301724803924717
11417,5.20521794768527
11418,5.753160564172515
11419,5.520040520350706
11420,5.776906486045279
11421,5.63890102903704
11422,5.721147770539119
11423,5.086604990193729
11424,5.76367648004441
11425,3.5955136828814704
11426,5.323306672654262
11427,4.368939335963468
11428,2.296634755126444
11429,5.079194376895541
11430,4.764084678429493
11431,3.6395585645282194
11432,5.6769469185041705
11433,4.430354353632222
11434,3.206247536021702
11435,4.636794689044337
11436,2.44363628621589
11437,5.459508934550492
11438,4.9637946436062315
11439,5.409022313620275
11440,4.588867028131209
11441,2.38971466935427
11442,3.0132263512608293
11443,2.2645157883863565
11444,5.788176693189877
11445,4.404347026951957
11446,5.748527113352511
11447,5.312191259464553
11448,4.617016981215182
11449,4.559987121736661
11450,4.548097503328488
11451,5.4041924156736165
11452,4.946721230190947
11453,4.5508623928550636
11454,5.69600747637502
11455,5.342537326136233
11456,1.9528672857655784
11457,5.786274194259306
11458,5.298085383615866
11459,2.157127073530611
11460,4.730695654356369
11461,2.6000142439937113
11462,5.11454149211412
11463,3.9112378108063117
11464,4.698134042908135
11465,5.820388178087448
11466,5.672367895998924
11467,5.7967334672979
11468,4.743247522116249
11469,5.67464001825669
11470,5.983294542355729
11471,3.815387983718588
11472,4.15974234082487
11473,5.754070786590239
11474,5.22698321184196
11475,5.201065419386256
11476,3.8619193295089103
11477,5.295855285074291
11478,5.416407977205447
11479,4.6608646286543065
11480,5.296953891359215
11481,5.638449995311657
11482,5.598865178556112
11483,5.0745131433129025
11484,4.1037872053733135
11485,2.36100208102613
11486,5.0204896930981455
11487,5.113961125773427
11488,5.250032299452578
11489,4.552831211390039
11490,4.254794656430464
11491,5.809951581292008
11492,2.8759819530932145
11493,6.162148349207049
11494,5.565528548601414
11495,5.671673605221072
11496,4.309352702380173
11497,5.672311976593843
11498,5.1869591952061445
11499,2.3290370617074414
11500,5.320491810928612
11501,5.010448836639576
11502,5.219498392932483
11503,5.648475423558292
11504,5.624422059209998
11505,4.4058446793848525
11506,5.815463964647481
11507,5.093231496749262
11508,5.728461222375218
11509,5.719266272456805
11510,5.353982293484094
11511,5.184091350060637
11512,2.482335101390624
11513,2.4321541792101486
11514,5.8018167606551
11515,5.804677083750674
11516,5.02507127541167
11517,4.6526072898378485
11518,4.967799704229565
11519,5.18877326049795
11520,4.988382235366329
11521,2.2444029120036024
11522,5.3613587431385925
11523,5.515056681194942
11524,5.284683900839436
11525,5.60736105238397
11526,5.817398806501792
11527,5.750907842644816
11528,5.542541966861112
11529,5.578976930644048
11530,3.912632305539406
11531,5.051196894195913
11532,4.792192670559289
11533,5.436730922665513
11534,5.361792610067937
11535,4.64700530860797
11536,4.244627403044626
11537,4.376975203395075
11538,5.719720275332197
11539,5.792521989209195
11540,4.087462947563421
11541,4.637751453051149
11542,4.2554573651399865
11543,5.283414189988752
11544,4.515414200933634
11545,5.807999223539353
11546,5.503217546191782
11547,5.400263221561817
11548,5.111422773093937
11549,4.980074745452575
11550,5.286795270656194
11551,2.3176406552184403
11552,5.218637915081821
11553,5.794016629615842
11554,4.834113427368696
11555,5.157606008295019
11556,5.125543465249178
11557,5.437868787373679
11558,5.384685268017039
11559,5.674800211524591
11560,5.3190575202714125
11561,5.6658168805751705
11562,5.45345119366591
11563,5.417901590377536
11564,5.827404303229807
11565,4.744679115988385
11566,5.817233011373759
11567,5.618164026056352
11568,5.054462289129323
11569,5.440792863955997
11570,5.727972944900461
11571,5.010417818010382
11572,5.786371306928179
11573,5.4233095937713625
11574,4.333729789582607
11575,4.346066852079968
11576,4.1699148706722795
11577,5.163150135653738
11578,4.8790987225150815
11579,5.109268160193981
11580,3.384777091933721
11581,3.9868046921817317
11582,5.050145302513766
11583,4.335865913316102
11584,5.615814937039481
11585,6.175609418674513
11586,4.808494860999242
11587,4.319701277336522
11588,6.167620125595677
11589,5.79932301637505
11590,5.457693004046675
11591,5.336139737156581
11592,5.796080123020229
11593,5.13829760308952
11594,5.6704151064319905
11595,5.730506557896123
11596,5.081749765136186
11597,4.883962572353239
11598,5.318802994274227
11599,2.7625019582574057
11600,4.587855816776221
11601,5.249352358188099
11602,3.4587735980065926
11603,4.546359593972957
11604,5.037603776187655
11605,5.29443711388051
11606,5.1532091613173225
11607,5.7191528006884775
11608,5.707823691102375
11609,2.456409281496275
11610,5.191284558287752
11611,4.374380841237697
11612,5.689606442291285
11613,5.262993083875104
11614,4.60034609259452
11615,5.225818841447653
11616,4.0886347000889565
11617,5.350356420042097
11618,4.070551576345032
11619,5.804503841108628
11620,5.100771244164266
11621,4.706409852022872
11622,5.14628653399739
11623,5.288839394196432
11624,5.645945138510257
11625,5.854842364117781
11626,5.5319013947853914
11627,3.716557196416768
11628,4.067540878216688
11629,5.219820725620383
11630,4.078481853491536
11631,4.603529599919693
11632,1.8665458393067575
11633,5.288494288920518
11634,4.9248234754728575
11635,5.027636609538844
11636,5.545307486158748
11637,5.734048109203907
11638,5.1345045609227835
11639,4.412823210413352
11640,4.152059397849781
11641,5.891848071092696
11642,5.481325559014097
11643,5.170203225658668
11644,5.742292489080458
11645,4.3834232847381305
11646,5.123099938214374
11647,5.39350582395308
11648,5.061657377274249
11649,5.736467468943576
11650,5.246796536580984
11651,5.50728306587197
11652,5.35334367350883
11653,5.791527970786269
11654,3.9395133821344035
11655,5.359586902315893
11656,3.1219385865257943
